NBLC HIGHLIGHT,NBLC MEMBER PHOTO,NBLC Member,FILE NAME,Location,FZ Name,Zone Code,Zone Name,Market Code,Market,Market Manager ,Field Consultant Name,Store Manager,Store Type,Address ,City,State or Province,Postal Code,Country ,Open Status Code,Open Date,Close Date,Vicinity,Phone Number,CDC Code,CDC Name,Wholesale Center,DMA Code,DMA Name,Wholesale Center,Alcohol Flag,Liquor Flag,Gas Flag,Gas Brand,BCP,Store Name,Store Type,Region,FC Email
,,,,15429,"Gill, Kuljeet S",72399,North Pacific,2366,Golden Gate,Robert Young,Don J Hayden,K. Gill,F,276 N WHISMAN AVE,Mountain View,CA,94043,US,O,09/01/1972,,N Whisman Nr Middlefield,(650)961-8762,BAY,Bay Area,SA,807,San Francisco Ca,SA,Y,N,N,,N,7-Eleven Store,Suburban Commuter,WEST,"Hayden, Don"
,,,,23265,"Gill, Mandeep S",72399,North Pacific,2364,North Valley,Lisa Carrasco,Jesse Olsen,Store Mgr Unassigned,F,2450 NORTHGATE BLVD,Sacramento,CA,95833,US,O,12/21/1982,,Sec Northgate at El Camino,(916)649-3627,BAY,Bay Area,SA,862,Sacramento Ca,SA,Y,N,N,,N,7-Eleven Store,Suburban Commuter,WEST,"Olsen, Jesse"
,,,,35320,"Gill, Mandeep S",72399,North Pacific,2364,North Valley,Lisa Carrasco,Brandon W Espinoza,Anthony Hendrickson,F,7700 FOLSOM AUBURN RD,Folsom,CA,95630,US,O,12/28/2011,,Folsom at Folsom Dam Rd,(916)989-3567,BAY,Bay Area,SA,862,Sacramento Ca,SA,Y,N,N,,N,7-Eleven Store,Suburban Commuter,WEST,"Espinoza, Brandon"
,,,,27022,"Gill, Manpreet S",71999,Heartland,1610,West Denver,Ariel Carballo,Rocky Defalco,Manpreet Gill,F,650 E. 64TH AVE,Denver,CO,80229,US,O,09/15/1986,,Swc 64th & Washington,(303)288-1107,COL,Colorado,MW,751,Denver-Ft. Collins,MW,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Neighborhood,WEST,"Defalco, Rocky"
,,,,39439,"Gill, Manpreet S",71199,Pennjersey,2412,South Central Nj,Michael Reintjes,Richard York,Store Mgr Unassigned,F,78 PRINCETON HIGHTSTOWN R,Princeton Junction,NJ,08550,US,O,11/28/2012,,Princeton at Alexander Rd,(609)799-0881,PJY,Penn/Jersey,PA,504,Philadelphia,PA,N,N,N,,Y,Bcp Store,Suburban Commuter,EAST,"York, Richard"
,,,,39718,"Gill, Manpreet S",71199,Pennjersey,2412,South Central Nj,Michael Reintjes,Richard York,Store Mgr Unassigned,F,4000 RT 1 NORTH,Monmouth Junction,NJ,08852,US,O,05/30/2014,,Rt 1 North Nr New Rd,(732)297-4334,PJY,Penn/Jersey,PA,501,New York Ny,PA,N,N,N,,Y,Bcp Store,Suburban Commuter,EAST,"York, Richard"
,,,,14060,"Gill, Naowathip S",72399,North Pacific,2364,North Valley,Lisa Carrasco,David V Ortega,Store Mgr Unassigned,F,6401 ANTELOPE RD,Citrus Heights,CA,95621,US,O,06/01/1965,,Antelope at Typelo Way,(916)725-7100,BAY,Bay Area,SA,862,Sacramento Ca,SA,Y,Y,N,,N,7-Eleven Store,Suburban Commuter,WEST,"Ortega, David"
,,,,14470,"Gill, Navdeep S",72399,North Pacific,2361,South Puget Sound,G Christopher Arnold,James E Cassidy,*,F,1600 SW HOLDEN,Seattle,WA,98106,US,O,11/01/1968,,1600 Sw Holden at 16th Sw,(206)763-1415,PNW,Pacific Northwest,NW,819,Seattle-Tacoma Wa,NW,Y,N,N,,N,7-Eleven Store,Suburban Neighborhood,WEST,"Cassidy, James"
,,,,18194,"Gill, Navdeep S",72399,North Pacific,2361,South Puget Sound,G Christopher Arnold,James E Cassidy,*,F,5605 S BIRMINGHAM,Tacoma,WA,98409,US,O,12/01/1975,,5601 S Birmingham,(253)473-1586,PNW,Pacific Northwest,NW,819,Seattle-Tacoma Wa,NW,Y,N,N,,N,7-Eleven Store,Suburban Commuter,WEST,"Cassidy, James"
,,,,32658,"Gill, Navdeep S",72399,North Pacific,2361,South Puget Sound,G Christopher Arnold,James E Cassidy,Store Mgr Unassigned,F,1200 SW 43RD STREET,Renton,WA,98055,US,O,04/06/1999,,1200 Sw 43rd Street,(425)251-9120,PNW,Pacific Northwest,NW,819,Seattle-Tacoma Wa,NW,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,WEST,"Cassidy, James"
,,,,18488,"Gill, Parminder S",72399,North Pacific,2360,North Puget Sound,Theresa Sigurjonsson,Michael T Holmberg,*,F,1102 12TH ST,Anacortes,WA,98221,US,O,08/01/1976,,15th St at O Ave,(360)293-6780,PNW,Pacific Northwest,NW,819,Seattle-Tacoma Wa,NW,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Neighborhood,WEST,"Holmberg, Michael"
,,,,25054,"Gill, Parminder S",72399,North Pacific,2360,North Puget Sound,Theresa Sigurjonsson,Angela Mckinley,*,F,1611 PACIFIC AVE,Everett,WA,98201,US,O,05/21/1984,,Nec Pacific & Colby,(425)258-3093,PNW,Pacific Northwest,NW,819,Seattle-Tacoma Wa,NW,Y,N,N,,N,7-Eleven Store,Suburban Neighborhood,WEST,"Mckinley, Angela"
,,,,14098,"Gill, Prithvipal S",72399,North Pacific,2365,Capital Valley,Greg Ruffoni,Heidi O Carrasco,Store Mgr Unassigned,F,10246 MILLS STATION RD,Rancho Cordova,CA,95670,US,O,06/15/1967,,Mill Sta Nr Mather Fld,(916)363-6349,BAY,Bay Area,SA,862,Sacramento Ca,SA,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Neighborhood,WEST,"Carrasco, Heidi"
,,,,39336,"Gill, Ravinder ",72399,North Pacific,2364,North Valley,Lisa Carrasco,Lindsey R Wendel,Store Mgr Unassigned,F,929 MARKET ST,Yuba City,CA,95991,US,O,03/26/2010,,Market St at Sutter,(530)751-9006,BAY,Bay Area,SA,862,Sacramento Ca,SA,Y,N,N,,Y,Bcp Store,Suburban Commuter,WEST,"Wendel, Lindsey"
,,,,23393,"Gill, Rina ",72199,Greater La,2173,Southern L.A.,Dennis Francis,Michelle Abdollah,*,F,3975 WILSHIRE BLVD,Los Angeles,CA,90010,US,O,11/30/1982,,Nec Wilshiri Blvd atwilton,(213)380-5904,LAX,Los Angeles,SZ,803,Los Angeles,SZ,Y,N,N,,N,7-Eleven Store,Dense Daytime,WEST,"Abdollah, Michelle"
,,,,29314,"Gill, Sardul ",71999,Heartland,1937,Colorado,Donald Buck,Rachel Defalco,Sardul & Arlene Gill,F,10410 MELODY DRIVE,Northglenn,CO,80234,US,O,11/01/1989,,Nec 104th & Melody,(303)252-7505,COL,Colorado,MW,751,Denver-Ft. Collins,MW,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,WEST,"Defalco, Rachel"
,,,,34087,"Gill, Sardul ",71999,Heartland,1937,Colorado,Donald Buck,Robert T Painter,Sardul & Arlene Gill,F,15610 E. 104TH AVE.,Commerce City,CO,80022,US,O,09/09/2009,,104th Ave Nr Chambers Rd,(303)287-8537,COL,Colorado,MW,751,Denver-Ft. Collins,MW,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Neighborhood,WEST,"Painter, Robert"
,,,,34741,"Gill, Sardul ",71999,Heartland,1937,Colorado,Donald Buck,Curtis S Douglas,Sardul & Arlene Gill,F,7080 TOWER RD,Denver,CO,80249,US,O,11/14/2011,,Tower at 71st,(303)371-8644,COL,Colorado,MW,751,Denver-Ft. Collins,MW,Y,N,Y,Conoco,N,7-Eleven Store,Suburban Neighborhood,WEST,"Douglas, Curtis"
,,,,36956,"Gill, Sardul ",71999,Heartland,1605,North Denver,Lori Weiss,Jeanne M Wolf,Sardul & Arlene Gill,F,18351 E COLFAX AVE,Aurora,CO,80018,US,O,12/11/2014,,Colfax at Tower,(303)343-1909,COL,Colorado,MW,751,Denver-Ft. Collins,MW,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Neighborhood,WEST,"Wolf, Jeanne"
,,,,14129,"Gill, Satinder S",72399,North Pacific,2364,North Valley,Lisa Carrasco,Joshua Wood,Store Mgr Unassigned,F,1925 SIERRA AVE,Napa,CA,94558,US,O,04/01/1966,,1925 Sierra at Harkness,(707)253-7046,BAY,Bay Area,SA,807,San Francisco Ca,SA,Y,N,N,,N,7-Eleven Store,Suburban Neighborhood,WEST,"Wood, Joshua"
,,,,14138,"Gill, Satinder S",72399,North Pacific,2364,North Valley,Lisa Carrasco,Joshua Wood,Store Mgr Unassigned,F,2906 FIRST ST,Napa,CA,94558,US,O,11/01/1967,,2906 First Nr Chelsea,(707)252-0288,BAY,Bay Area,SA,807,San Francisco Ca,SA,Y,N,N,,N,7-Eleven Store,Suburban Neighborhood,WEST,"Wood, Joshua"
,,,,16640,"Gill, Satinder S",72399,North Pacific,2365,Capital Valley,Greg Ruffoni,Lee L Litzler,Store Mgr Unassigned,F,29 RIO DEL MAR,American Canyon,CA,94589,US,O,10/01/1973,,Rio Del Mar at Eucalyptus,(707)642-4748,BAY,Bay Area,MP,807,San Francisco Ca,MP,Y,N,N,,N,7-Eleven Store,Suburban Neighborhood,WEST,"Litzler, Lee"
,,,,19232,"Gill, Satinder S",72399,North Pacific,2365,Capital Valley,Greg Ruffoni,Alex Finn,Store Mgr Unassigned,F,2700 A YULUPA AVE,Santa Rosa,CA,95405,US,O,11/01/1977,,Yulupa Nr Bethards,(707)579-9582,BAY,Bay Area,MP,807,San Francisco Ca,MP,Y,N,N,,N,7-Eleven Store,Suburban Neighborhood,WEST,"Finn, Alex"
,,,,33277,"Gill, Satinder S",72399,North Pacific,2365,Capital Valley,Greg Ruffoni,Alex Finn,Store Mgr Unassigned,F,2648 SANTA ROSA AVE,Santa Rosa,CA,95407,US,O,06/01/2003,,Sc Santa Rosa at Yolanda,(707)544-1591,BAY,Bay Area,MP,807,San Francisco Ca,MP,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,WEST,"Finn, Alex"
,,,,37134,"Gill, Simratpal ",72399,North Pacific,2360,North Puget Sound,Theresa Sigurjonsson,Helaine Beitler,Store Mgr Unassigned,F,5700 MLK JR WAY,Seattle,WA,98118,US,O,10/30/2014,,Mlk Jr Way at S Orcas St,(206)725-8421,PNW,Pacific Northwest,NW,819,Seattle-Tacoma Wa,NW,Y,N,N,,N,7-Eleven Store,Suburban Commuter,WEST,"Beitler, Helaine"
,,,,24611,"Gill, Vikramjit S",72399,North Pacific,2364,North Valley,Lisa Carrasco,Beven I Pintner,*,F,101 MAIN STREET,Chico,CA,95928,US,O,10/15/1984,,Sec Main & East 1st St,(530)894-8096,BAY,Bay Area,SA,868,Chico-Redding,SA,Y,N,N,,N,7-Eleven Store,Suburban Commuter,WEST,"Pintner, Beven"
,,,,25554,"Gillam, Charles ",71099,Appalachian,1971,Southwest Detroit,David Heagle,Mahmoud K Hammoud,Chuck Gilliam/fz,F,1010 SOUTHFIELD,Lincoln Park,MI,48146,US,O,12/15/1984,,Southfield at Ferris,(313)388-4340,DTR,Detroit,MI,505,Detroit,MI,Y,Y,N,,N,7-Eleven Store,Suburban Commuter,EAST,"Hammoud, Mahmoud"
,,,,27215,"Giran, Gurinder ",72099,South West,1609,Sierra Desert,Raymond Kruckner,Odette R Wiebold,Gurinder Giran,F,2025 W WARNER RD,Chandler,AZ,85224,US,O,04/03/1987,,Warner Rd at Dobson Rd,(480)319-6841,000,Unknown,MS,753,Phoenix,MS,Y,N,N,,N,7-Eleven Store,Suburban Commuter,WEST,"Wiebold, Odette"
,,,,32874,"Girgis, Amir ",72499,North Atlantic,2464,Southern New England,Andy Brothers,Mark A Carey,Store Mgr Unassigned,F,730 MORRISSEY BLVD,Dorchester,MA,02122,US,O,11/19/2001,,730 Morrissey Blvd,(617)265-6795,NGD,New England,MY,506,Boston Ma-Nh,MY,N,N,Y,7-Eleven,N,7-Eleven Store,Suburban Neighborhood,EAST,"Carey, Mark"
,,,,23979,"Girgis, George N",71599,Florida,1551,Tampa,Sean Williams,John J Haraschak,Stvernasgs&m Inc,F,2320 W WATERS,Tampa,FL,33604,US,O,01/07/1983,,Sec Waters at Armenia Ave,(813)933-2738,LAK,Florida,ME,539,Tampa-Fl,ME,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Haraschak, John"
,,,,32358,"Girgis, George N",71599,Florida,1551,Tampa,Sean Williams,John Maguire,Grant Jameson,F,12852 STATE ROAD 52,Hudson,FL,34667,US,O,10/05/2000,,State Road 52,(727)379-0233,LAK,Florida,ME,539,Tampa-Fl,ME,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Maguire, John"
,,,,22358,"Girimu, Genet ",71999,Heartland,1605,North Denver,Lori Weiss,Jeana H Hammitt,Genet Girmu,F,1438 ARAPAHOE,Denver,CO,80202,US,O,05/01/1980,,14th & Arapahoe,(303)825-1345,COL,Colorado,MW,751,Denver-Ft. Collins,MW,Y,N,N,,N,7-Eleven Store,Dense Daytime,WEST,"Hammitt, Jeana"
,,,,27030,"Girma, Frewini ",72399,North Pacific,2361,South Puget Sound,G Christopher Arnold,Yuval Fleming,*,F,680 STRANDER BLVD,Tukwila,WA,98188,US,O,07/15/1986,,W Valley Hwy & Strander,(425)228-8000,PNW,Pacific Northwest,NW,819,Seattle-Tacoma Wa,NW,Y,N,N,,N,7-Eleven Store,Suburban Commuter,WEST,"Fleming, Yuval"
,,,,27441,"Girmastion, Taeme ",71699,Lone Star,1601,South East Dallas,John Mcfadden,Meagan R Lee,Taeme Girmastion,F,1803 N GALLOWAY,Mesquite,TX,75149,US,O,11/15/1987,,Galloway at Hillcrest,(972)285-8293,NTX,No. Texas,SW,623,Dallas-Ft. Worth,SW,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,WEST,"Lee, Meagan"
,,,,22194,"Girmay, Aaron M",71999,Heartland,1605,North Denver,Lori Weiss,Jeanne M Wolf,Aaron Girmay,F,14490 E. COLFAX AVE,Aurora,CO,80011,US,O,06/05/1981,,E Colfax at Sable Blvd,(303)367-1937,COL,Colorado,MW,751,Denver-Ft. Collins,MW,Y,N,N,7-Eleven,N,7-Eleven Store,Suburban Commuter,WEST,"Wolf, Jeanne"
,,,,39290,"Gladu, Richard P",71399,Patriot,2531,Charlottesville,Jon Mastropaolo,Ronald J Fitzpatrick,Rich Gladu,F,1511 MARTINSBURG PIKE,Winchester,VA,22603,US,O,12/08/2009,,Martinsburg at Weltown,(540)545-8452,NVA,No. Virginia,MZ,511,Washington Dc-Md,MZ,Y,N,N,,Y,Bcp Store,Suburban Neighborhood,EAST,"Fitzpatrick, Ronald"
,,,,36151,"Glass, Meredith ",71099,Appalachian,2701,Pittsburgh,Gary Groves,John P Vigland,Store Mgr Unassigned,F,535 W PIKE ST,Canonsburg,PA,15317,US,O,10/01/2012,,W Pike Nr Oak Spring Rd,(724)743-2190,,,NE,508,Pittsburgh Pa,NE,N,N,Y,BP,N,7-Eleven Store,Suburban Neighborhood,EAST,"Vigland, John"
,,,,36181,"Glass, Meredith ",71099,Appalachian,2701,Pittsburgh,Gary Groves,John P Vigland,Meredith Glass,F,1360 W CHESTNUT ST,Washington,PA,15301,US,O,10/04/2012,,Chestnut Nr Franklin Farm,(724)222-2243,PIT,Pittsburgh,NE,508,Pittsburgh Pa,NE,N,N,Y,BP,N,7-Eleven Store,Suburban Neighborhood,EAST,"Vigland, John"
,,,,35337,"Glitzke, Vicki ",71999,Heartland,1604,South Colorado,Tracy Petrovic,Jason T Lazarony,Vicki Glitzke,F,2825 BRIARGATE,Colorado Springs,CO,80920,US,O,11/02/2011,,Biargate Blvd at N Union,(719)266-9857,COL,Colorado,MW,752,Colorado Springs Co,MW,Y,N,Y,Conoco,N,7-Eleven Store,Suburban Neighborhood,WEST,"Lazarony, Jason"
,,,,27822,"Gobena, Haimanot R",72599,Liberty,2554,Nova-Potomac Battlefield,Jason Horan,Moeen Omar,Haimanot Gobena,F,14116 MINNIEVILLE ROAD,Woodbridge,VA,22193,US,O,04/11/1988,,Minnieville Rd &dale Blvd,(703)680-2946,RCH,Richmond,MZ,511,Washington Dc-Md,MZ,Y,N,N,,N,7-Eleven Store,Suburban Commuter,EAST,"Omar, Moeen"
,,,,16545,"Gobindpuri, Kanwalnain S",72399,North Pacific,2360,North Puget Sound,Theresa Sigurjonsson,Gauri Sawhney,*,F,103 15TH AVE EAST,Seattle,WA,98112,US,O,08/01/1973,,Nwc E Denny Way at 15th,(206)323-8120,PNW,Pacific Northwest,NW,819,Seattle-Tacoma Wa,NW,Y,N,N,,N,7-Eleven Store,Suburban Commuter,WEST,"Sawhney, Gauri"
,,,,23020,"Gobindpuri, Kanwalnain S",72399,North Pacific,2360,North Puget Sound,Theresa Sigurjonsson,Gauri Sawhney,*,F,1522 EAST MADISON STREET,Seattle,WA,98122,US,O,08/19/1981,,E Madison at Pine St,(206)325-4911,PNW,Pacific Northwest,NW,819,Seattle-Tacoma Wa,NW,Y,N,Y,7-Eleven,N,7-Eleven Store,Dense Residential,WEST,"Sawhney, Gauri"
,,,,34860,"Godoy, Kathiuska ",71599,Florida,1534,Miami/Dade Mkt,Mike Ketcherside,Tamara S Malcolm,Jonas Rebiero,F,18495 MIRAMAR PKWY,Miramar,FL,33029,US,O,04/18/2011,,Miramar Pkwy Nr S 184th,(954)538-0312,SFL,So. Florida,ME,528,Miami-Ft. Lauderdale,ME,Y,N,Y,Mobil,N,7-Eleven Store,Suburban Commuter,EAST,"Malcolm, Tamara"
,,,,22541,"Goel, Upender N",72199,Greater La,2368,Central Val/Coastal Mkt,Fred Wallace,Roberta J Campbell,"Chawla, Ujjal",F,2515 EAST MCKINNLEY,Fresno,CA,93703,US,O,05/15/1981,,Mckinley at N Fresno St,(559)441-7320,BAY,Bay Area,SA,866,Fresno-Visalia,SA,Y,N,N,,N,7-Eleven Store,Suburban Commuter,WEST,"Campbell, Roberta"
,,,,35732,"Goel, Upender N",72199,Greater La,2368,Central Val/Coastal Mkt,Fred Wallace,Roberta J Campbell,Store Mgr Unassigned,F,385 W SHAW,Fresno,CA,93704,US,O,01/08/2013,,Shaw at Maroa,(559)229-2781,BAY,Bay Area,MP,866,Fresno-Visalia,MP,N,N,N,,N,7-Eleven Store,Suburban Neighborhood,WEST,"Campbell, Roberta"
,,,,34351,"Gohil, Pradipsinh S",72499,North Atlantic,2425,Bronx/White Plains,Terry Winkler,Meghan L Culligan,Store Mgr Unassigned,F,167 MARTINE AVE,White Plains,NY,10601,US,O,02/17/2010,,Martine Ave at Court St,(914)761-7138,LIQ,Long Island,NE,501,New York Ny,NE,Y,N,N,,N,7-Eleven Store,Dense Residential,EAST,"Culligan, Meghan"
,,,,39045,"Gohil, Pradipsinh S",72499,North Atlantic,2425,Bronx/White Plains,Terry Winkler,Robert F Terranova,Store Mgr Unassigned,F,1081 LEGGETT AVE,Bronx,NY,10474,US,O,11/29/2007,,Nec Leggett at Garrison,(718)860-1031,LIQ,Long Island,NE,501,New York Ny,NE,Y,N,N,,Y,Bcp Store,Dense Residential,EAST,"Terranova, Robert"
,,,,34900,"Golchha, Amit ",71199,Pennjersey,2412,South Central Nj,Michael Reintjes,Hassan M Gad,Store Mgr Unassigned,F,2120 ROUTE 27,Edison,NJ,08817,US,O,04/27/2012,,Route 27 at Talmadge,(732)902-2179,PJY,Penn/Jersey,PA,501,New York Ny,PA,N,N,N,,N,7-Eleven Store,Suburban Commuter,EAST,"Gad, Hassan"
,,,,22000,"Goldsmith, Angela J",71099,Appalachian,2702,Ohio,Ryan Ross,Mark A Tokarz,*,F,3601 CASSOPOLIS ST,Elkhart,IN,46514,US,O,05/15/1980,,Cassopolis at County Rd 4,(574)264-0165,CGO,Chicago,MI,588,South Bend-Elkhart,MI,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Tokarz, Mark"
,,,,32422,"Goldsmith, Angela J",71099,Appalachian,2702,Ohio,Ryan Ross,Mark A Tokarz,Store Mgr Unassigned,F,25014 COUNTY ROAD 6,Elkhart,IN,46514,US,O,12/07/1999,,Cr 6 at Cr 11,(574)206-0853,CGO,Chicago,MI,588,South Bend-Elkhart,MI,N,N,Y,7-Eleven,N,7-Eleven Store,Suburban Neighborhood,EAST,"Tokarz, Mark"
,,,,32423,"Goldsmith, Angela J",71099,Appalachian,2702,Ohio,Ryan Ross,Mark A Tokarz,Store Mgr Unassigned,F,909 COUNTY ROAD 6 WEST,Elkhart,IN,46514,US,O,05/31/2002,,Swc Cr 6 at Cr 7,(574)206-1554,CGO,Chicago,MI,588,South Bend-Elkhart,MI,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Tokarz, Mark"
,,,,32577,"Goldsmith, Angela J",71099,Appalachian,2702,Ohio,Ryan Ross,Mark A Tokarz,Nancy Rosta,F,54543 COUNTY ROAD 17,Elkhart,IN,46516,US,O,05/12/1998,,54543 County Road 17,(574)522-4623,CGO,Chicago,MI,588,South Bend-Elkhart,MI,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Tokarz, Mark"
,,,,10056,"Golen, Narinder S",71599,Florida,1506,North Orlando,Heather Ward,Veronica Santiago,Narinder Golen,F,1145 STATE ROAD 436,Casselberry,FL,32707,US,O,07/21/1970,,Semoran Nr Lake Howell,(407)677-7770,LAK,Florida,ME,534,Orlando-Daytona,ME,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Santiago, Veronica"
,,,,29253,"Golen, Randhir S",72399,North Pacific,2364,North Valley,Lisa Carrasco,David V Ortega,Store Mgr Unassigned,F,5581 HILLSDALE,Sacramento,CA,95842,US,O,07/15/1988,,Hillsdale & Greenholme,(916)338-3535,BAY,Bay Area,SA,862,Sacramento Ca,SA,Y,N,N,,N,7-Eleven Store,Suburban Neighborhood,WEST,"Ortega, David"
,,,,34533,"Golian, Hooman ",72199,Greater La,2177,East Los Angeles,Janet Minero,Nicholas C Gauger,Store Mgr Unassigned,F,6033 WHITTIER BLVD,Los Angeles,CA,90022,US,O,09/30/2010,,Sec Whittier at Harding,(323)725-1179,LAX,Los Angeles,SZ,803,Los Angeles,SZ,Y,Y,N,,N,7-Eleven Store,Dense Residential,WEST,"Gauger, Nicholas"
,,,,39070,"Golman, Alan L",71699,Lone Star,1611,West Dfw,Michelle Cram,Howard T Parrish,Alan Golman,F,14205 TRINITY BLVD,Fort Worth,TX,76155,US,O,11/16/2007,,Nc Trinity Nr Hwy 360,(817)358-9907,NTX,No. Texas,SW,623,Dallas-Ft. Worth,SW,Y,N,N,,Y,Bcp Store,Suburban Commuter,WEST,"Parrish, Howard"
,,,,39164,"Golman, Alan L",71699,Lone Star,1602,Plano/Richardson,Aklilu Woldemariam,Craig M Griffith,Connie Smith,F,26730 E HWY 380,Little Elm,TX,75068,US,O,07/11/2009,,Us Hwy 380 at Paloma Creek,(972)347-3764,NTX,No. Texas,SW,623,Dallas-Ft. Worth,SW,Y,N,N,,Y,Bcp Store,Suburban Commuter,WEST,"Griffith, Craig"
,,,,39185,"Golman, Alan L",71699,Lone Star,1614,Dfw South Metroplex,Paula Young,Jeff Grazetti,Jack St.clair,F,3601 W FREEWAY,Fort Worth,TX,76107,US,O,12/15/2008,,I-30 at Montgomery,(817)732-6928,NTX,No. Texas,SW,623,Dallas-Ft. Worth,SW,Y,N,N,,Y,Bcp Store,Suburban Commuter,WEST,"Grazetti, Jeff"
,,,,11568,"Gomes, Amulla J",72599,Liberty,2547,Catoctin,Yasser Nada,Charles E Ayers Jr,Amulla Joseph Gomes,F,4410 POWDER MILL RD,Beltsville,MD,20705,US,O,05/01/1968,,Powder Mill Rd at Roby Av,(301)937-6793,NVA,No. Virginia,MZ,511,Washington Dc-Md,MZ,N,N,N,,N,7-Eleven Store,Suburban Commuter,EAST,"Ayers Jr, Charles"
,,,,36599,"Gomez, Javier M",71699,Lone Star,1603,Greater Austin,Ricardo Clemente,Michael B Knight,Javier Gomez,F,11613 N FM 620,Austin,TX,78750,US,O,12/31/2012,,Fm 620 at Anderson Mills,(512)250-9498,CTX,Central Texas,SW,635,Austin Tx,SW,Y,N,Y,Exxon,N,7-Eleven Store,Suburban Commuter,WEST,"Knight, Michael"
,,,,11288,"Gondal, Bilal ",71199,Pennjersey,2408,Philly Delaware,Janice Tangradi,David R Westwood,Bilal Gondal,F,4865 GOV PRINTZ BV,Wilmington,DE,19809,US,O,05/01/1966,,Gov Printz Bvd at Rysing,(302)764-5180,NMD,No. Maryland,MZ,504,Philadelphia,MZ,N,N,N,,N,7-Eleven Store,Suburban Neighborhood,EAST,"Westwood, David"
,,,,36867,"Gondal, Uzma ",72599,Liberty,2547,Catoctin,Yasser Nada,Christine Hiden,Uzma Gondal,F,418 ALLIED PLACE,Gaithersburg,MD,20877,US,O,06/27/2013,,Gerard at N Summit Ave,(301)990-7807,NVA,No. Virginia,MZ,511,Washington Dc-Md,MZ,N,N,N,,N,7-Eleven Store,Suburban Neighborhood,EAST,"Hiden, Christine"
,,,,36629,"Gonzalez, Isaac D",71699,Lone Star,1613,San Antonio,Lars Grogan,Christophe R Mccoslin,Store Mgr Unassigned,F,403 FAIR AVE,San Antonio,TX,78223,US,O,12/31/2012,,Fair Ave Nr I-37,(210)534-1734,CTX,Central Texas,SW,641,San Antonio Tx,SW,Y,N,Y,Exxon,N,7-Eleven Store,Suburban Neighborhood,WEST,"Mccoslin, Christophe"
,,,,18976,"Gonzalez, Rodolfo ",72199,Greater La,2176,La South Bay,Jeddy Reed,Carl S Escobar,*,F,16800 LAKEWOOD BLVD,Bellflower,CA,90706,US,O,09/01/1976,,Lakewood Blvd at Flower Av,(562)925-3979,LAX,Los Angeles,SZ,803,Los Angeles,SZ,Y,N,N,,N,7-Eleven Store,Dense Residential,WEST,"Escobar, Carl"
,,,,29084,"Good, Soosan R",71999,Heartland,1951,St Louis,Paul Coffman,John T Kincaid,Soosan Good,F,900 SHACKLEFORD,Florissant,MO,63031,US,O,06/15/1988,,Shackelford & Lindsay,(314)325-5550,,,MO,609,St. Louis,MO,Y,Y,N,,N,7-Eleven Store,Suburban Commuter,WEST,"Kincaid, John"
,,,,17102,"Gor, Bhupendra O",72199,Greater La,2175,Inland Valley,Tammy Libbon,Hakeem A Ware,*,F,5288 EAST FRANCIS AVE,Chino,CA,91710,US,O,05/01/1974,,E Francis Av at Central,(909)465-5826,LAX,Los Angeles,SZ,803,Los Angeles,SZ,Y,N,N,,N,7-Eleven Store,Suburban Commuter,WEST,"Ware, Hakeem"
,,,,35270,"Gor, Vishal B",72199,Greater La,2177,East Los Angeles,Janet Minero,Nisith R Shah,Store Mgr Unassigned,F,15105 LAKEWOOD BLVD,Paramount,CA,90723,US,O,06/14/2012,,Lakewood at Somerset Blvd,(562)529-7187,LAX,Los Angeles,SZ,803,Los Angeles,SZ,Y,N,N,,N,7-Eleven Store,Dense Residential,WEST,"Shah, Nisith"
,,,,32930,"Goreel, Jimmy Y",71999,Heartland,1913,North Chicago,Matthew Pickelsimer,Sandra A Jones,Store Mgr Unassigned,F,6801 N. WESTERN AVE.,Chicago,IL,60645,US,O,07/24/2002,,Western,(773)381-0034,CGO,Chicago,MI,602,Chicago Il,MI,N,N,Y,7-Eleven,N,7-Eleven Store,Dense Residential,WEST,"Jones, Sandra"
,,,,29910,"Gorman, Glen A",71999,Heartland,1911,South Chicago,Alan Valente,Samantha C Gibson,Store Mgr Unassigned,F,398 S. SCHMIDT,Bolingbrook,IL,60440,US,O,12/28/1992,,Nec 107th at Schmidt,(630)226-1302,CGO,Chicago,MI,602,Chicago Il,MI,N,N,Y,7-Eleven,N,7-Eleven Store,Suburban Neighborhood,WEST,"Gibson, Samantha"
